/* tämä on kommenttirivin aloitusmerkki;;
;;Minulla on joskus vaikeuksia tunnistaa mitä itse toivon ja päädynkin toteuttamaan toisen toiveet. Se tuntuu oikealta, koska uskon, että auttamalla muita omat tarpeenikin täyttyvät jollakin tavalla.
;;Usein valitsen toisen toiveet, koska se tuntuu helpommalta ja vältän riidan. Saatan jopa unohtaa, mitä alun perin itse halusin. Se on helpoin tapa säilyttää rauha ja se on minulle tärkeintä.
;;
;;
;;
;;
;;
;;2 vs 6
;;
;;1 Oletko… .
;;hyvä tunnistamaan ihmisten emotionaalisia tarpeita
;;hyvä tunnistamaan riskejä
;;
;;2 Uuteen ihmiseen tutustuminen… .
;;käy minulta helposti, ystävystyn nopeasti vieraidenkin ihmisten kanssa
;;kestää minulla pidempään, koska minun pitää varmistua, voinko luottaa riittävästi tähän henkilöön
;;
;;
;;3 Työyhteisön toimintatavoissa on tapahtumassa muutos, joka vaikuttaa merkittävästi tiimin tapaan tehdä työtä. Onko tässä tilanteessa mielestäsi tärkeintä… .
;;lisätä yhteisen keskustelun ja fiilisten jakamisen määrää
;;löytämää ne osat, mikä muutoksessa voisi perua tai hoitaa järkevämmin
;;
;;4 Seuraava kysymys on vaikea, mutta yritä syventyä sinulle tärkeisiin tarpeisiin. Onko sinulle tärkeämpää… .
;;olla muiden seurassa
;;olla turvassa
;;
;;5 Kumpi on sinulle tärkeämpää ihmissuhteissa … .
;;olla spontaani ja tilanteisiin positiivisesti mukautuva
;;olla lojaali ja luotettava
;;
;;6 Onko sinulla tapana miettiä etukäteen, mikä kaikki voi mennä pieleen, vaikka tilanne vaikuttaisi ulospäin rauhalliselta? … .
;;Eipä juurikaan, luotan siihen, että asiat kyllä lutviutuvat kohdalleen
;;Kyllä! Mietin riskejä hengästymiseen asti.
;;
;;7 Koetko olevasti rento… .
;;kyllä, jos kanssaihmisilläni on kaikki hyvin.
;;kyllä, jos kaikkiin riskeihin on varauduttu.
;;
;;6 vs 9
;;
;;1 Herättääkö yllättävä muutos, johon et ole halukas taipumaan, sinussa… .
;;tarpeen kysyä, kuka tästä päätti ja miksi – ennen kuin voit hyväksyä sen
;;halun vetäytyä hiljaisuuteen mieluummin, kuin sanoa suoraan, että et ole mukana
;;
;;2 Ajatellaan, että ryhmä, johon kuulut, päättää jotakin, josta et ole kovin innoissasi. Kumpi seuraavista käytösmalleista on lähempänä sinun tapaasi reagoida … .
;;mukaudun päätökseen, koska koen tarvetta olla lojaali ryhmää ja sen tekemiä päätöksiä kohtaan
;;ulkoisesti mukaudun ryhmän päätökseen, mutta saatan olla passiivinen varsinaisen toteutuksen suhteen
;;
;;
;;Kyllä, tämä on minulle tyypillistä
;;En, mietin toki silloin tällöin riskejä, mutta en varaudu kaikkeen etukäteen
;;
;;4 Koetko joskus painetta olla valppaana ja vastuullinen, vaikka kukaan ei sinulta sitä odota? .
;;Kyllä, tämä on minulle tyypillistä
;;En
;;5 Kumpi seuraavista kuvaa paremmin sinua epävarmuuden hetkellä? .
;;Pyrin palauttamaan mielenrauhani etsimällä näkyviä todisteita siitä, että asiat eivät ole niin huonosti, kuin pelkään
;;Säilytän sisäisen rauhani ja uskon asioiden järjestyvän, vaikka ne eivät juuri nyt olisikaan hallinnassani
